S14,Manipur,15,Wangkhei,constituencywisesS1415.htm
S14,Manipur,32,Wangkhem,constituencywisesS1432.htm
S14,Manipur,22,Wangoi,constituencywisesS1422.htm
S14,Manipur,14,Yaiskul,constituencywisesS1414.htm
S19,Punjab,81,Abohar,constituencywisesS1981.htm
S19,Punjab,38,Adampur,constituencywisesS1938.htm
S19,Punjab,11,Ajnala,constituencywisesS1911.htm
S19,Punjab,106,Amargarh,constituencywisesS19106.htm
S19,Punjab,56,Amloh,constituencywisesS1956.htm
S19,Punjab,17,AmritsarCentral,constituencywisesS1917.htm
S19,Punjab,18,AmritsarEast,constituencywisesS1918.htm
S19,Punjab,15,AmritsarNorth,constituencywisesS1915.htm
S19,Punjab,19,AmritsarSouth,constituencywisesS1919.htm
S19,Punjab,16,AmritsarWest,constituencywisesS1916.htm
S19,Punjab,49,AnandpurSahib,constituencywisesS1949.htm
S19,Punjab,62,AtamNagar,constituencywisesS1962.htm
S19,Punjab,20,Attari,constituencywisesS1920.htm
S19,Punjab,25,BabaBakala,constituencywisesS1925.htm
S19,Punjab,48,Balachaur,constituencywisesS1948.htm
S19,Punjab,82,Balluana,constituencywisesS1982.htm
S19,Punjab,46,Banga,constituencywisesS1946.htm
S19,Punjab,103,Barnala,constituencywisesS19103.htm
S19,Punjab,54,BassiPathana,constituencywisesS1954.htm
S19,Punjab,7,Batala,constituencywisesS197.htm
S19,Punjab,93,BathindaRural,constituencywisesS1993.htm
S19,Punjab,92,BathindaUrban,constituencywisesS1992.htm
S19,Punjab,102,Bhadaur,constituencywisesS19102.htm
S19,Punjab,72,BhaghaPurana,constituencywisesS1972.htm
S19,Punjab,2,Bhoa,constituencywisesS192.htm
S19,Punjab,26,Bholath,constituencywisesS1926.htm
S19,Punjab,91,BhuchoMandi,constituencywisesS1991.htm
S19,Punjab,98,Budhlada,constituencywisesS1998.htm
S19,Punjab,44,Chabbewal,constituencywisesS1944.htm
S19,Punjab,51,ChamkaurSahib,constituencywisesS1951.htm
S19,Punjab,68,Dakha,constituencywisesS1968.htm
S19,Punjab,40,Dasuya,constituencywisesS1940.htm
S19,Punjab,10,DeraBabaNanak,constituencywisesS1910.htm
S19,Punjab,112,DeraBassi,constituencywisesS19112.htm
S19,Punjab,74,Dharamkot,constituencywisesS1974.htm
S19,Punjab,107,Dhuri,constituencywisesS19107.htm
S19,Punjab,5,DinaNagar,constituencywisesS195.htm
S19,Punjab,100,Dirba,constituencywisesS19100.htm
S19,Punjab,87,Faridkot,constituencywisesS1987.htm
S19,Punjab,9,FatehgarhChurian,constituencywisesS199.htm
S19,Punjab,55,FatehgarhSahib,constituencywisesS1955.htm
S19,Punjab,80,Fazilka,constituencywisesS1980.htm
S19,Punjab,76,FirozpurCity,constituencywisesS1976.htm
S19,Punjab,77,FirozpurRural,constituencywisesS1977.htm
S19,Punjab,45,Garhshankar,constituencywisesS1945.htm
S19,Punjab,113,Ghanaur,constituencywisesS19113.htm
S19,Punjab,84,Gidderbaha,constituencywisesS1984.htm
S19,Punjab,66,Gill,constituencywisesS1966.htm
S19,Punjab,4,Gurdaspur,constituencywisesS194.htm
S19,Punjab,78,GuruHarSahai,constituencywisesS1978.htm
S19,Punjab,43,Hoshiarpur,constituencywisesS1943.htm
S19,Punjab,70,Jagraon,constituencywisesS1970.htm
S19,Punjab,89,Jaitu,constituencywisesS1989.htm
S19,Punjab,79,Jalalabad,constituencywisesS1979.htm
S19,Punjab,37,JalandharCantt.,constituencywisesS1937.htm
S19,Punjab,35,JalandharCentral,constituencywisesS1935.htm
S19,Punjab,36,JalandharNorth,constituencywisesS1936.htm
S19,Punjab,34,JalandharWest,constituencywisesS1934.htm
